lead_id,platform,comment_text,city,district,province,customer_type,housing_type,demand_signals,lead_score,lead_grade,contact_intent,urgency,status,created_at
PV_LEAD_77DE6643,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,49,B,False,low,new,2026-07-13 13:42:21
PV_LEAD_E656442C,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,49,B,False,low,new,2026-07-13 13:42:46
PV_LEAD_D28442F0,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,45,B,False,low,new,2026-07-13 13:42:46
PV_LEAD_07DF99EE,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,49,B,False,low,new,2026-07-19 15:05:25
PV_LEAD_784D6866,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,53,B,False,low,new,2026-07-19 15:16:59
PV_LEAD_27700EC4,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,50,B,False,low,new,2026-07-19 15:49:17
PV_LEAD_7C4170C7,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,50,B,False,low,new,2026-07-19 15:56:55
PV_LEAD_2CFB9856,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,49,B,False,low,new,2026-07-19 17:19:36
PV_LEAD_6392639F,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,49,B,False,low,new,2026-07-19 17:27:46
PV_LEAD_46E7C2AA,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,51,B,False,low,new,2026-07-19 17:56:26
PV_LEAD_FB750C48,xiaohongshu,贵阳花溪区别墅可以装吗？我们小区好像没看到装过的，担心物业不同意,贵州贵阳,,贵州贵阳,别墅用户,别墅,安装需求,56,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_A8EB5EE9,douyin,绵阳涪城区的自建房，屋顶差不多80平，有没有师傅可以上门看看,四川绵阳,,四川绵阳,家庭用户,农村自建房,,58,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_EEC270B8,kuaishou,重庆江津的阳光房可以装光伏吗？夏天太阳太大了，正好遮阳还能发电,重庆,,重庆,家庭用户,普通住宅,安装需求,56,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_651B89D3,xiaohongshu,成都郫都区花园洋房，一楼带院子能装光伏吗？想装在地面,四川成都,,四川成都,家庭用户,普通住宅,安装需求,58,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_F3817A81,douyin,贵阳观山湖区开棋牌室的，电费一个月五六千吃不消，光伏能省多少？,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_8322F09C,xiaohongshu,成都高新区住宅，家里跃层带露台，想装光伏发电顺便给露台做遮阳，有推荐的吗？,四川成都,,四川成都,家庭用户,普通住宅,安装需求,58,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_8EE99007,kuaishou,遵义红花岗区的自建房准备重新装修，想顺便把光伏装了，不知道好不好维护,贵州遵义,,贵州遵义,家庭用户,农村自建房,安装需求,58,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_8A4706A6,douyin,成都温江区叠拼上叠，楼顶露台50平，装光伏大概多久能回本？,四川成都,,四川成都,家庭用户,普通住宅,安装需求,58,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_1A22DD44,douyin,南充顺庆区的小酒店，旺季电费一个月两万，装光伏划不划算？求真实数据,四川南充,,四川南充,家庭用户,普通住宅,安装需求,56,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_C2DDBA1B,xiaohongshu,重庆渝中区高层住宅，开发商说屋顶可以用，想装光伏但完全不懂，求科普,重庆,,重庆,家庭用户,普通住宅,安装需求,56,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_1BAD1A6E,douyin,贵州安顺西秀区的自建房，看到邻居装了效果不错，也想了解一下，可以来看看吗？,贵州安顺,,贵州安顺,家庭用户,农村自建房,安装需求,42,B,False,low,new,2026-07-19 21:43:52
PV_LEAD_552C91D8,xiaohongshu,贵阳花溪区别墅可以装吗？我们小区好像没看到装过的，担心物业不同意,贵州贵阳,,贵州贵阳,别墅用户,别墅,安装需求,56,B,False,low,new,2026-07-19 22:00:21
PV_LEAD_BD645BE1,douyin,绵阳涪城区的自建房，屋顶差不多80平，有没有师傅可以上门看看,四川绵阳,,四川绵阳,家庭用户,农村自建房,,58,B,False,low,new,2026-07-19 22:00:21
PV_LEAD_03AE6630,douyin,贵阳观山湖区开棋牌室的，电费一个月五六千吃不消，光伏能省多少？,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-19 22:00:21
PV_LEAD_C88457D7,kuaishou,遵义红花岗区的自建房准备重新装修，想顺便把光伏装了，不知道好不好维护,贵州遵义,,贵州遵义,家庭用户,农村自建房,安装需求,58,B,False,low,new,2026-07-19 22:00:22
PV_LEAD_DF03C434,xiaohongshu,重庆渝中区高层住宅，开发商说屋顶可以用，想装光伏但完全不懂，求科普,重庆,,重庆,家庭用户,普通住宅,安装需求,56,B,False,low,new,2026-07-19 22:00:22
PV_LEAD_B31A5B12,douyin,贵州安顺西秀区的自建房，看到邻居装了效果不错，也想了解一下，可以来看看吗？,贵州安顺,,贵州安顺,家庭用户,农村自建房,安装需求,42,B,False,low,new,2026-07-19 22:00:22
PV_LEAD_6EBAF8B8,douyin,贵州安顺西秀区的自建房，看到邻居装了效果不错，也想了解一下，可以来看看吗？,贵州安顺,,贵州安顺,家庭用户,农村自建房,安装需求,52,B,False,low,new,2026-07-19 22:02:19
PV_LEAD_23ECCEB8,douyin,贵州安顺西秀区的自建房，看到邻居装了效果不错，也想了解一下，可以来看看吗？,贵州安顺,,贵州安顺,家庭用户,农村自建房,安装需求,52,B,False,low,new,2026-07-19 22:07:47
PV_LEAD_B429E40A,douyin,贵州安顺西秀区的自建房，看到邻居装了效果不错，也想了解一下，可以来看看吗？,贵州安顺,,贵州安顺,家庭用户,农村自建房,安装需求,52,B,False,low,new,2026-07-19 22:12:34
PV_LEAD_F09C5B7F,douyin,贵州安顺西秀区的自建房，看到邻居装了效果不错，也想了解一下，可以来看看吗？,贵州安顺,,贵州安顺,家庭用户,农村自建房,安装需求,52,B,False,low,new,2026-07-19 22:21:40
PV_LEAD_F12C64C1,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,51,B,False,low,new,2026-07-20 10:59:17
PV_LEAD_C262DFA7,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 10:59:17
PV_LEAD_D197DBD6,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,51,B,False,low,new,2026-07-20 10:59:26
PV_LEAD_A69F8676,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 10:59:26
PV_LEAD_437BD146,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,51,B,False,low,new,2026-07-20 10:59:32
PV_LEAD_2F93AFE8,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 10:59:32
PV_LEAD_5847D9EE,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,51,B,False,low,new,2026-07-20 11:10:33
PV_LEAD_3E231EA5,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:10:33
PV_LEAD_C545FF7C,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 11:20:04
PV_LEAD_1E159E7E,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:20:04
PV_LEAD_43E40B34,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 11:21:21
PV_LEAD_30A9EED7,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:21:22
PV_LEAD_C531E9B3,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 11:21:30
PV_LEAD_63C16E12,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:21:31
PV_LEAD_A50814FF,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 11:21:43
PV_LEAD_053A2CAF,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:21:44
PV_LEAD_E0945F5B,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 11:37:29
PV_LEAD_BA691F63,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:37:29
PV_LEAD_15E13EB1,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 11:38:04
PV_LEAD_718B5647,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:38:04
PV_LEAD_77825954,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 11:42:12
PV_LEAD_E3572056,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 11:42:33
PV_LEAD_CAE5DDE0,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 11:42:33
PV_LEAD_F576002D,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:04:05
PV_LEAD_224F2841,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:04:06
PV_LEAD_6B6D1AA3,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:07:39
PV_LEAD_93713704,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:07:40
PV_LEAD_FE569911,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:21:08
PV_LEAD_5DAE3FAA,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:21:09
PV_LEAD_6C05A1BA,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:22:07
PV_LEAD_6868A9BC,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:22:08
PV_LEAD_73E61EA5,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:22:35
PV_LEAD_2AC7F294,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:22:35
PV_LEAD_42DD35B2,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:28:55
PV_LEAD_E0CE9096,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:28:55
PV_LEAD_B428072B,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:29:33
PV_LEAD_29755CE8,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:29:34
PV_LEAD_16003033,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:36:49
PV_LEAD_7DF7B06A,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:36:49
PV_LEAD_9761ADF2,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:36:49
PV_LEAD_22FF9835,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:36:50
PV_LEAD_E1431CE0,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:37:27
PV_LEAD_7A5EFC37,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:37:27
PV_LEAD_53F23A05,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:37:34
PV_LEAD_33AAF0F4,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:37:34
PV_LEAD_FC3BE4AC,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:37:34
PV_LEAD_93E92503,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:37:35
PV_LEAD_62A76692,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:48:40
PV_LEAD_70228816,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 12:48:40
PV_LEAD_E1EA0A74,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 12:48:40
PV_LEAD_F6ADB46E,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 12:48:41
PV_LEAD_D298DBDB,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 14:30:35
PV_LEAD_4778638E,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 14:30:35
PV_LEAD_7F92BCDB,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 14:30:36
PV_LEAD_EFA0F459,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 14:30:37
PV_LEAD_5576F06A,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 14:36:32
PV_LEAD_A4EDAB46,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 14:36:32
PV_LEAD_87C53212,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 14:36:33
PV_LEAD_BA98AD2D,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 14:36:34
PV_LEAD_B234C2F3,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 14:55:46
PV_LEAD_EC6C1123,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 14:55:46
PV_LEAD_8CB73E46,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 14:55:46
PV_LEAD_251B2082,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 14:55:47
PV_LEAD_DA057147,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 15:09:05
PV_LEAD_1669D07B,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 15:09:06
PV_LEAD_D2DAC10A,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 15:09:06
PV_LEAD_43A70EB0,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 15:09:07
PV_LEAD_15CC95E1,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 15:22:01
PV_LEAD_3FC6DD3C,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 15:22:01
PV_LEAD_508AA43A,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 15:22:01
PV_LEAD_F5320AAF,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 15:22:02
PV_LEAD_16D2B884,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 16:43:16
PV_LEAD_89899E89,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 16:43:16
PV_LEAD_3AE1E156,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 16:43:17
PV_LEAD_35195601,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 16:43:18
PV_LEAD_FA1AB8B9,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 16:54:33
PV_LEAD_AD8CDC25,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 16:54:33
PV_LEAD_8EE97439,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 16:54:33
PV_LEAD_2E1CB7EF,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 16:54:35
PV_LEAD_436D3C99,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:03:40
PV_LEAD_DA37CD33,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:03:40
PV_LEAD_00CE5839,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 17:03:40
PV_LEAD_F7314F50,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 17:03:42
PV_LEAD_2819C05D,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:03:57
PV_LEAD_407E9430,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:03:57
PV_LEAD_DD221E5E,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 17:03:57
PV_LEAD_8A1EAC6B,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 17:04:00
PV_LEAD_C4035BAA,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:04:14
PV_LEAD_A6E074D1,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:04:14
PV_LEAD_4A0912E6,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 17:04:14
PV_LEAD_9C7EE011,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 17:04:17
PV_LEAD_E9B007C6,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 17:04:32
PV_LEAD_0398FF13,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 17:04:39
PV_LEAD_CB649B3E,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:04:52
PV_LEAD_4379C76C,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:04:52
PV_LEAD_6F69EADF,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 17:39:35
PV_LEAD_7BBD8810,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:39:43
PV_LEAD_242460EC,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:39:43
PV_LEAD_4D81A46C,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 17:39:43
PV_LEAD_CAF10BC9,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 17:39:46
PV_LEAD_2AA98699,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:39:57
PV_LEAD_88054926,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 17:39:57
PV_LEAD_8E0FE616,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 17:40:06
PV_LEAD_F7D5D9CD,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 18:00:02
PV_LEAD_88F69142,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 18:00:12
PV_LEAD_95B94AB6,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 18:00:12
PV_LEAD_009B22D0,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 18:00:16
PV_LEAD_F25952A4,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 18:00:17
PV_LEAD_45697EEB,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 18:00:32
PV_LEAD_3CB31B9F,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-20 18:00:32
PV_LEAD_FF08EAB3,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-20 18:00:33
PV_LEAD_0E8B21F1,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-20 18:00:35
PV_LEAD_A7BA2D01,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 08:05:56
PV_LEAD_5B3535D9,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 08:05:56
PV_LEAD_28F886B8,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-21 08:05:57
PV_LEAD_130B3019,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-21 08:06:00
PV_LEAD_D04CB713,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 08:06:07
PV_LEAD_928E8268,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-21 08:06:23
PV_LEAD_4FAA4772,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-21 08:06:50
PV_LEAD_9FB46055,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 08:06:53
PV_LEAD_942C65E6,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 08:06:53
PV_LEAD_506CDFF0,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-21 08:06:59
PV_LEAD_72E79E84,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 08:07:48
PV_LEAD_EB97716E,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 08:07:48
PV_LEAD_43576418,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 10:01:52
PV_LEAD_273910D3,douyin,这个光伏板能用多少年？我家顶楼想装,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,56,B,False,low,new,2026-07-21 10:01:52
PV_LEAD_0F4731F2,douyin,光伏就是骗人的，装了没用,四川成都,,四川成都,家庭用户,普通住宅,,46,B,False,low,new,2026-07-21 10:01:53
PV_LEAD_ADAB8903,douyin,光伏了解一下,北京,,北京,家庭用户,普通住宅,,35,B,False,low,new,2026-07-21 10:01:56
